"run_id","run_seed","regime","total_manuscripts_spawned","majority_text","pct_sampled_witnesses_with_pa","pct_majority_disagree_autograph","pct_all_witnesses_with_pa","ideal_majority_text","pct_ideal_majority_disagree_autograph"
61,785694227,"omission",277037,"1111111111111111111111111111111111111111111111111111111111111111111111111111151115111111111111111111",0.9983333333333333,0.02,0.9984081491214138,"1111111111111111111111111111111111111111111111111111111111111111111111111111151115111111111111111111",0.02
62,4210129436,"insertion",277023,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.007333333333333333,0.0,0.008024633422616254,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
62,4210129436,"omission",277023,"1111111111111111111111111111111111111111111111111111115111111111111111111111111111111111111111111111",0.9966666666666667,0.01,0.9971662900419461,"1111111111111111111111111111111111111111111111111111115111111111111111111111111111111111111111111111",0.01
63,1329360130,"insertion",276574,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.615681935691481e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
63,1329360130,"omission",276574,"1111111111111111111111111111111111131111111011111111111111111111111111111111115111111111411111111011",1.0,0.05,0.9999674588625788,"1111111111111111111111111111111111131111111011111111111111111111111111111111115111111111411111111011",0.05
64,1500007604,"insertion",276997,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004,0.0,0.0036570925211916417,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
64,1500007604,"omission",276997,"1111111111111111111111111511111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999891695186934,"1111111111111111111111111511111111111111111111111111111111111111111111111111111111111111111111111111",0.01
65,2772821503,"insertion",277104,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.608766415376232e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
65,2772821503,"omission",277104,"1111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111",1.0,0.01,0.9999963912335846,"1111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111",0.01
66,516020644,"insertion",277040,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0003333333333333333,0.0,0.0009168384234710637,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
66,516020644,"omission",277040,"1111111111111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111",0.9996666666666667,0.01,0.9989496063731099,"1111111111111111111111111111111111111111111111111111131111111111111111111111111111111111111111111111",0.01
67,2023045543,"insertion",277123,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.015666666666666666,0.0,0.015909960234120713,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
67,2023045543,"omission",277123,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.9998195740504182,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
68,4242713266,"insertion",277196,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.010333333333333333,0.0,0.009004491423005466,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
68,4242713266,"omission",277196,"1111111111111111111111111111111111111112111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963924313209,"1111111111111111111111111111111111111112111111111111111111111111111111111111111111111111111111111111",0.01
69,2736391566,"insertion",276419,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.027333333333333334,0.0,0.02706408410450839,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
69,2736391566,"omission",276419,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9996666666666667,0.0,0.9986071818767229,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
70,1296134146,"insertion",276908,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,2.166792461006764e-05,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
70,1296134146,"omission",276908,"1111211111111111111111111111111111111111111111111111111111111111111111111111111111111111113111111111",0.9983333333333333,0.02,0.9980318301812522,"1111211111111111111111111111111111111111111111111111111111111111111111111111111111111111113111111111",0.02
71,2527664835,"insertion",276926,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.006666666666666667,0.0,0.007561614155457254,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
71,2527664835,"omission",276926,"1111111111111111111111111111111114111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999638891396587,"1111111111111111111111111111111114111111111111111111111111111111111111111111111111111111111111111111",0.01
72,499429604,"insertion",276492,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6167542523988122e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
72,499429604,"omission",276492,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9983333333333333,0.0,0.9984881967224973,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
73,2111187277,"insertion",276708,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.015,0.0,0.012345188231595153,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
73,2111187277,"omission",276708,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.997,0.0,0.9959704669560221,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
74,3730203382,"insertion",276656,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.008333333333333333,0.0,0.007901538016663353,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
74,3730203382,"omission",276656,"1111111111111111111111115111111111111111111111111111111111111111111111111111111111111111111111111111",0.998,0.01,0.9929984999367443,"1111111111111111111111115111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
75,3041569649,"insertion",277164,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.6079851928287685e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
75,3041569649,"omission",277164,"1111111111111111111111511111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963920148072,"1111111111111111111111511111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
76,732852085,"insertion",277192,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.010333333333333333,0.0,0.009029874707331768,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
76,732852085,"omission",277192,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.0,0.999996392379262,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
77,62162555,"insertion",277624,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.034333333333333334,0.0,0.02870439408838605,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
77,62162555,"omission",277624,"1141111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",1.0,0.01,0.9999963979929617,"1141111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.01
78,1249542540,"insertion",277483,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0,0.0,3.603837366027346e-06,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
78,1249542540,"omission",277483,"1111111111111111111111111111111111111111111115111111111111111111111111111111111111111111111111111111",0.993,0.01,0.9873361154957799,"1111111111111111111111111111111111111111111115111111111111111111111111111111111111111111111111111111",0.01
79,1109494045,"insertion",276720,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0003333333333333333,0.0,0.0006757757869896899,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
79,1109494045,"omission",276720,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.9983333333333333,0.0,0.9962489023160679,"1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111",0.0
80,3256963372,"insertion",276563,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.004,0.0,0.005416506967696213,"0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",0.0
